상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도
떼루아,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2751308185491,127.024059419744
자연주부,한식,한식/백반/한정식,한식 음식점업,인계동,37.2647446297243,127.03215311473
소가살살,한식,한식/백반/한정식,한식 음식점업,인계동,37.2751598274406,127.030880929441
카페델로,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2739877038916,127.028595718452
흑화당,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.263905154451,127.033077065429
원조쌈밥집,한식,쌈밥전문,한식 음식점업,인계동,37.2630256380858,127.031307012177
chichibar,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,인계동,37.2652662635505,127.028730305251
할리스커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2670302093414,127.031763074669
꼬꼬밥상,한식,한식/백반/한정식,한식 음식점업,인계동,37.2597680223869,127.03404311127
삿포로랜드,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2645007538628,127.026586754541
의정부부대찌개장평막국수,한식,부대찌개/섞어찌개,한식 음식점업,인계동,37.2646001210433,127.035424503056
둥근상시골집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2634994370626,127.029745117131
천사양꼬치,유흥주점,꼬치구이전문점,기타 주점업,인계동,37.2673954781944,127.029052473093
고려왕족발,한식,족발/보쌈전문,한식 음식점업,인계동,37.2765580825516,127.029972195891
홍콩반점0410,중식,중국음식/중국집,중식 음식점업,인계동,37.2645312236756,127.031400470389
연안식당,일식/수산물,해물찜/탕전문,한식 음식점업,인계동,37.2647751753137,127.034790909567
바람이분다,양식,기타전문서양음식점,서양식 음식점업,인계동,37.2649763304757,127.029635974833
이차돌,한식,기타고기요리,한식 음식점업,인계동,37.2649789808466,127.032161389886
두루팍,한식,기타고기요리,한식 음식점업,인계동,37.2648639119786,127.030212406995
자매밥집,한식,한정식전문,한식 음식점업,인계동,37.2590888592206,127.032529868538
마초,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2644705721068,127.036113884902
땅골식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2751598274406,127.030880929441
경기농협김치구내식당남수원영업소,기타음식업,구내식당/자급식음식점,기관구내식당업,인계동,37.273770536786,127.020829598459
비스트로제이,양식,스파게티전문점,서양식 음식점업,인계동,37.2594679227038,127.032603934781
비빔밥,한식,돌솥/비빕밥전문점,한식 음식점업,인계동,37.2665697023492,127.022873342924
전이랑찌개랑,한식,한정식전문,한식 음식점업,인계동,37.2677488079151,127.024898833583
지금보고싶다,유흥주점,호프/맥주,기타 주점업,인계동,37.263785056968,127.031612961455
바다향왕코다리,일식/수산물,수산물전문음식점-종합,한식 음식점업,인계동,37.2646791898807,127.035175460303
큰집추어탕,한식,추어탕전문,한식 음식점업,인계동,37.2685982394761,127.023004978333
이삭토스트,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2646016832815,127.033406388255
잉어킹낚시카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2650198093135,127.029443753323
어가촌,한식,한식/백반/한정식,한식 음식점업,인계동,37.2750481552505,127.029348848484
매드테이블스,유흥주점,호프/맥주,기타 주점업,인계동,37.2641947683646,127.034336074379
국경없는포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2642998530498,127.033962683076
AYCOFFEE,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2641537402469,127.026027511034
용범식당,일식/수산물,갈치/생선구이,한식 음식점업,인계동,37.2662980596054,127.028187150871
커피베이,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2627455564067,127.030115556208
수원해장,한식,해장국/감자탕,한식 음식점업,인계동,37.2641277409,127.023964668378
멕시칸치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2751598274406,127.030880929441
스파소,양식,정통양식/경양식,서양식 음식점업,인계동,37.2647660734388,127.034779751435
품다,한식,한식/백반/한정식,한식 음식점업,인계동,37.2649897600114,127.034585232885
부찌식당,한식,기타고기요리,한식 음식점업,인계동,37.2634532841189,127.034018592951
고향옥얼큰순대국,한식,한식/백반/한정식,한식 음식점업,인계동,37.2631830196737,127.030718745373
한양칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2673467956222,127.025321180437
옥동이,한식,한식/백반/한정식,한식 음식점업,인계동,37.2704982219794,127.026126193534
장수생고기,한식,갈비/삼겹살,한식 음식점업,인계동,37.2622079768156,127.033797745822
포명천천,중식,중국음식/중국집,중식 음식점업,인계동,37.2657866203028,127.030651552299
응급실국물떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,인계동,37.2666929924683,127.032398768968
나인티,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.266303100253,127.034309152592
에이티,유흥주점,룸살롱/단란주점,일반유흥 주점업,인계동,37.2654779527206,127.034781939988
카페24창업센터,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2641789482612,127.035711730067
숯불닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,인계동,37.2654670248401,127.030137026523
남태평양참치,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2650749564079,127.031776834009
아그집쭈꾸미,한식,한식/백반/한정식,한식 음식점업,인계동,37.2672600877044,127.027926745074
슈코우,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2609789257851,127.032257671215
커피마마,한식,한식/백반/한정식,한식 음식점업,인계동,37.275903071889,127.03141264722
요녀석,양식,정통양식/경양식,서양식 음식점업,인계동,37.264242068413,127.022531368305
돼지새마을운동,한식,갈비/삼겹살,한식 음식점업,인계동,37.2683200544852,127.025331185179
홍춘천치즈닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,인계동,37.2666538446343,127.029817391946
어몽,한식,한식/백반/한정식,한식 음식점업,인계동,37.2647898667051,127.036594610424
엔제리너스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2587463079213,127.033616496049
바람직화,한식,기타고기요리,한식 음식점업,인계동,37.2656501362833,127.029390566099
빽다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.275136068438,127.021420806853
봉명동내커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2697194759743,127.024568994748
신동순대국,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2665606067652,127.032738699789
접시고기,한식,기타고기요리,한식 음식점업,인계동,37.2656423689602,127.028443614231
맘스그릴,한식,한식/백반/한정식,한식 음식점업,인계동,37.2641716640684,127.022735213829
한솥도시락,패스트푸드,도시락전문점,한식 음식점업,인계동,37.2640149329283,127.027776796365
굿맘에프앤비,한식,기타고기요리,한식 음식점업,인계동,37.2725588115997,127.024678944671
영광김밥분식,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2690616370532,127.022378869919
어서오뎅,한식,한식/백반/한정식,한식 음식점업,인계동,37.2641946764149,127.03432480134
라포애,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2650880064779,127.028969355785
즐겨찾기,기타음식업,고속도로휴게소,그외 기타 음식점업,인계동,37.2650749564079,127.031776834009
"오,늘초밥",일식/수산물,음식점-일식,일식 음식점업,인계동,37.264360898878,127.033713870097
카페앙,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2760656172285,127.025964267256
카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2646597802835,127.039437387387
도미노피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.2712694193382,127.027863925678
안주나라,유흥주점,호프/맥주,기타 주점업,인계동,37.2641011433892,127.027302172033
아우라더그릴,한식,한식/백반/한정식,한식 음식점업,인계동,37.2600646067431,127.032844322601
피자파는집,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",인계동,37.2663732395172,127.032966587071
1998,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656501362833,127.029390566099
역전할머니맥주,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656931634447,127.032445385116
흑돈가,한식,한식/백반/한정식,한식 음식점업,인계동,37.259282563828,127.031974990604
롯데리아,패스트푸드,패스트푸드,그외 기타 음식점업,인계동,37.2646016832815,127.033406388255
신촌설렁탕,한식,설렁탕집,한식 음식점업,인계동,37.2609789257851,127.032257671215
이교수그룹,일식/수산물,해물찜/탕전문,한식 음식점업,인계동,37.2725056245215,127.035785947218
청진동해장국,한식,한식/백반/한정식,한식 음식점업,인계동,37.269507870891,127.026229149016
행복마리김밥마리,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2750101160185,127.021444988869
에이쓰리바우트,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2646700880414,127.035164302138
윤실장초밥,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2648410789493,127.021959911262
인계한우촌,한식,기타고기요리,한식 음식점업,인계동,37.2674055945946,127.024801787152
로마경양식,양식,정통양식/경양식,서양식 음식점업,인계동,37.2750481552505,127.029348848484
예우리순대전문점,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2664519346005,127.032672442504
투썸플레이스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2598472419533,127.031607010051
동해,한식,한식/백반/한정식,한식 음식점업,인계동,37.2648804691143,127.026739707412
봉쥬르와인살롱,양식,정통양식/경양식,서양식 음식점업,인계동,37.2637356278117,127.034387033455
정육생고기,한식,기타고기요리,한식 음식점업,인계동,37.2672325483198,127.024578525643
장브라더매운갈비찜,한식,한식/백반/한정식,한식 음식점업,인계동,37.2628321460467,127.035199023241
스위트베이커리,제과제빵떡케익,제과점,제과점업,인계동,37.2651276935645,127.030513431784
서영진참치.초밥,일식/수산물,음식점-초밥전문,일식 음식점업,인계동,37.2727587129725,127.036989197079
풍남문전주콩나물국밥,한식,한식/백반/한정식,한식 음식점업,인계동,37.2596955663044,127.032894135409
레벨리케이크,기타음식업,고속도로휴게소,그외 기타 음식점업,인계동,37.2757683886774,127.024885607634
럭셔리수,유흥주점,소주방/포장마차,기타 주점업,인계동,37.264848693235,127.031655713418
담소화락,한식,한식/백반/한정식,한식 음식점업,인계동,37.2652114271831,127.026442314881
소담가,한식,한식/백반/한정식,한식 음식점업,인계동,37.2714897944588,127.036080784564
이원푸드,한식,한식/백반/한정식,한식 음식점업,인계동,37.2656566416596,127.023606703471
명가포차,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2680066555556,127.025571994961
홍대쌀국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.266303100253,127.034309152592
춘설당,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2646016832815,127.033406388255
4900냥순대국,별식/퓨전요리,순대전문점,한식 음식점업,인계동,37.2585440228639,127.03201826202
박군자진주냉면,한식,냉면집,한식 음식점업,인계동,37.2646597802835,127.039437387387
